TREE_ID,OBJECTID,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
21034,2727,700 E 6TH ST,Quercus virginiana,Southern Live Oak,7,18,Good,ROW,,3116642.585320000071079,10070025.099300000816584
21035,2728,400 SABINE ST,Quercus shumardii,Shumard Oak,8,18,Fair,ROW,,3116228.457539999857545,10069488.681399999186397
21036,2729,400 SABINE ST,Quercus shumardii,Shumard Oak,6,18,Fair,ROW,,3116238.490989999845624,10069515.815600000321865
21037,2730,400 SABINE ST,Quercus shumardii,Shumard Oak,7,18,Fair,ROW,,3116245.42503000004217,10069543.037599999457598
21038,2731,400 SABINE ST,Quercus shumardii,Shumard Oak,8,18,Fair,ROW,,3116260.433530000038445,10069583.981799999251962
21039,2732,400 SABINE ST,Quercus shumardii,Shumard Oak,5,18,Fair,ROW,,3116264.946310000028461,10069603.91609999909997
21040,2733,400 SABINE ST,Quercus shumardii,Shumard Oak,8,18,Fair,ROW,,3116267.729770000092685,10069628.636900000274181
21041,2734,400 SABINE ST,Quercus shumardii,Shumard Oak,7,18,Fair,ROW,,3116275.024379999842495,10069654.575500000268221
21042,2735,400 SABINE ST,Quercus shumardii,Shumard Oak,7,18,Fair,ROW,,3116282.142140000127256,10069682.25
21043,2736,400 SABINE ST,Quercus shumardii,Shumard Oak,8,18,Fair,ROW,,3116294.773349999915808,10069716.535000000149012
21044,2737,400 SABINE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116303.795640000142157,10069738.188500000163913
21045,2738,400 SABINE ST,Ulmus americana,American Elm,22,28,Fair,ROW,,3116327.253930000122637,10069622.702500000596046
21046,2739,400 SABINE ST,Ulmus americana,American Elm,18,28,Fair,ROW,,3116339.885139999911189,10069653.378599999472499
21047,2740,500 SABINE ST,Ulmus crassifolia,Cedar Elm,22,28,Fair,ROW,,3116325.768699999898672,10069855.111500000581145
21048,2741,500 SABINE ST,Pyrus calleryana,Ornamental Pear,17,25,Fair,ROW,,3116384.724940000101924,10069871.404100000858307
21049,2742,500 SABINE ST,Pyrus calleryana,Ornamental Pear,15,25,Fair,ROW,,3116404.952269999776036,10069927.993599999696016
21050,2743,500 SABINE ST,Quercus virginiana,Southern Live Oak,12,25,Poor,ROW,,3116347.102969999890774,10069934.875800000503659
21051,2744,500 SABINE ST,Quercus virginiana,Southern Live Oak,14,25,Fair,ROW,,3116359.734509999863803,10069969.160800000652671
21052,2745,500 SABINE ST,Quercus virginiana,Southern Live Oak,23,25,Fair,ROW,,3116366.952339999843389,10069996.228000000119209
21053,2746,500 SABINE ST,Quercus virginiana,Southern Live Oak,12,21,Fair,ROW,,3116374.170179999899119,10070025.099300000816584
21054,2747,500 SABINE ST,Quercus virginiana,Southern Live Oak,17,21,Fair,ROW,,3116388.60583999985829,10070057.579900000244379
21055,2748,500 SABINE ST,Quercus virginiana,Southern Live Oak,15,21,Fair,ROW,,3116397.628130000084639,10070082.842700000852346
21056,2749,600 E 6TH ST,Quercus virginiana,Southern Live Oak,20,28,Good,ROW,,3116412.064129999838769,10070151.412399999797344
21057,2750,600 E 6TH ST,Quercus virginiana,Southern Live Oak,14,25,Good,ROW,,3116172.06952999997884,10070164.043600000441074
21058,2751,600 E 6TH ST,Quercus virginiana,Southern Live Oak,11,25,Good,ROW,,3116200.940859999973327,10070156.825799999758601
21059,2752,600 E 6TH ST,Quercus virginiana,Southern Live Oak,12,14,Fair,ROW,,3116242.443729999940842,10070142.390100000426173
21060,2753,600 E 6TH ST,Quercus virginiana,Southern Live Oak,10,14,Good,ROW,,3116291.164439999964088,10070129.758899999782443
21061,2754,600 E 6TH ST,Quercus virginiana,Southern Live Oak,13,23,Fair,ROW,,3116318.290039999876171,10070120.277300000190735
21062,2755,600 E 6TH ST,Quercus virginiana,Southern Live Oak,12,25,Fair,ROW,,3116348.110840000212193,10070112.198599999770522
21063,2756,600 E 6TH ST,Quercus virginiana,Southern Live Oak,17,25,Fair,ROW,,3116374.170179999899119,10070108.105100000277162
21064,2757,600 SABINE ST,Quercus virginiana,Southern Live Oak,17,28,Fair,ROW,,3116453.566999999806285,10070169.457000000402331
21065,2758,600 SABINE ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,14,Fair,ROW,,3116478.829419999849051,10070241.635999999940395
21066,2759,600 SABINE ST,Sophora secundiflora,Texas Mountain Laurel,4,8,Fair,ROW,,3116437.230090000201017,10070212.44510000012815
21067,2760,600 SABINE ST,Sophora secundiflora,Texas Mountain Laurel,6,10,Fair,ROW,,3116453.624079999979585,10070270.953500000759959
21068,2761,600 SABINE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116473.416040000040084,10070328.250600000843406
21069,2762,600 SABINE ST,Melia azedarach,Chinaberry,7,15,Fair,ROW,,3116529.354580000042915,10070404.038200000301003
21073,2766,409 E 5 ST,Quercus fusiformis,Escarpment Live Oak,49,38,Excellent,COA,,3115530.095749999862164,10069773.017500000074506
21074,2767,409 E 5 ST,Quercus fusiformis,Escarpment Live Oak,27,38,Good,COA,,3115534.722049999982119,10069817.571900000795722
21075,2768,409 E 5 ST,Quercus fusiformis,Escarpment Live Oak,44,40,Good,COA,,3115540.169879999943078,10069900.453900000080466
21076,2769,409 E 5 ST,Carya illinoinensis,Pecan,27,40,Good,COA,,3115468.140490000136197,10069858.646600000560284
21077,2770,400 E 5TH ST,Pyrus calleryana 'Bradford',Bradford Pear,14,26,Fair,ROW,,3115355.361519999802113,10070036.541200000792742
21078,2771,500 SAN JACINTO BLVD,Quercus virginiana,Southern Live Oak,21,36,Fair,Private,,3114975.387209999840707,10070357.017599999904633
21079,2772,500 SAN JACINTO BLVD,Quercus virginiana,Southern Live Oak,24,32,Fair,Private,,3114884.953989999834448,10070382.960799999535084
21080,2773,500 SAN JACINTO BLVD,Quercus virginiana,Southern Live Oak,20,32,Fair,Private,,3114860.483899999875575,10070387.792500000447035
21083,2774,700 RIVER ST,Ulmus crassifolia,Cedar Elm,8,22,Good,ROW,,3115566.115689999889582,10067072.70920000039041
21084,2775,700 RIVER ST,Ulmus crassifolia,Cedar Elm,8,22,Good,ROW,,3115560.966750000137836,10067063.624900000169873
21085,2776,700 RIVER ST,Ulmus crassifolia,Cedar Elm,7,20,Good,ROW,,3115571.912270000204444,10067065.780799999833107
21089,2777,707 W CESAR CHAVEZ ST,Carya illinoinensis,Pecan,36,47,Poor,Park,Shoal Beach at Town Lake Metro Park,3111319.907320000231266,10069678.32149999961257
21090,2778,707 W CESAR CHAVEZ ST,Quercus virginiana,Southern Live Oak,21,30,Good,Park,Shoal Beach at Town Lake Metro Park,3111366.247779999859631,10069665.225400000810623
21091,2779,707 W CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,26,38,Fair,Park,Shoal Beach at Town Lake Metro Park,3111386.396029999945313,10069599.744200000539422
21093,2780,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,19,38,Fair,Park,Shoal Beach at Town Lake Metro Park,3111371.284839999862015,10069565.492599999532104
21094,2781,707 W CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,19,26,Good,Park,Shoal Beach at Town Lake Metro Park,3111448.854900000151247,10069666.232899999246001
21095,2782,707 W CESAR CHAVEZ ST,Quercus buckleyi,Buckley Oak,25,20,Fair,Park,Shoal Beach at Town Lake Metro Park,3111441.803069999907166,10069637.018100000917912
21096,2783,707 W CESAR CHAVEZ ST,Quercus virginiana,Southern Live Oak,27,32,Good,Park,Shoal Beach at Town Lake Metro Park,3111513.368549999780953,10069625.577199999243021
21097,2784,707 W CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,21,32,Fair,Park,Shoal Beach at Town Lake Metro Park,3111547.580420000012964,10069673.284800000488758
21099,2785,707 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,23,25,Good,Park,Shoal Beach at Town Lake Metro Park,3111472.025119999889284,10069585.640599999576807
21102,2786,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,27,40,Good,Park,Shoal Beach at Town Lake Metro Park,3111798.386679999995977,10069461.448599999770522
21103,2787,707 W CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,23,28,Good,Park,Shoal Beach at Town Lake Metro Park,3111914.201410000212491,10069517.096699999645352
21104,2788,707 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,30,25,Poor,Park,Shoal Beach at Town Lake Metro Park,3111932.517640000209212,10069496.483300000429153
21107,2789,707 W CESAR CHAVEZ ST,Carya illinoinensis,Pecan,32,37,Poor,Park,Shoal Beach at Town Lake Metro Park,3112002.926620000042021,10069440.574599999934435
21108,2790,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,22,35,Fair,Park,Shoal Beach at Town Lake Metro Park,3112021.05978999985382,10069265.286599999293685
21109,2791,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,20,33,Fair,Park,Shoal Beach at Town Lake Metro Park,3111914.274900000076741,10069301.552899999544024
21110,2792,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,21,36,Fair,Park,Shoal Beach at Town Lake Metro Park,3111718.838940000161529,10069374.085899999365211
21111,2793,707 W CESAR CHAVEZ ST,Carya illinoinensis,Pecan,36,47,Poor,Park,Shoal Beach at Town Lake Metro Park,3112096.754850000143051,10069447.319299999624491
21112,2794,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,38,50,Good,Park,Shoal Beach at Town Lake Metro Park,3112133.888960000127554,10069374.085899999365211
21113,2795,707 W CESAR CHAVEZ ST,Carya illinoinensis,Pecan,33,40,Fair,Park,Shoal Beach at Town Lake Metro Park,3112215.235909999813884,10069409.732499999925494
21114,2796,707 W CESAR CHAVEZ ST,Carya illinoinensis,Pecan,38,40,Poor,Park,Shoal Beach at Town Lake Metro Park,3112274.054690000135452,10069387.052699999883771
21115,2797,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,22,27,Fair,Park,Shoal Beach at Town Lake Metro Park,3112294.803660000208765,10069313.781199999153614
21116,2798,707 W CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,28,30,Fair,Park,Shoal Beach at Town Lake Metro Park,3112329.324920000042766,10069426.470899999141693
21117,2799,707 W CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,21,36,Fair,Park,Shoal Beach at Town Lake Metro Park,3112339.39905000012368,10069390.204299999400973
21118,2800,707 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,25,32,Fair,Park,Shoal Beach at Town Lake Metro Park,3112437.688550000078976,10069390.435900000855327
21119,2801,707 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,40,32,Poor,Park,Shoal Beach at Town Lake Metro Park,3112453.147510000038892,10069386.752800000831485
21120,2802,707 W CESAR CHAVEZ ST,Quercus virginiana,Southern Live Oak,27,30,Good,Park,Shoal Beach at Town Lake Metro Park,3112583.19054999994114,10069265.286599999293685
21121,2803,707 W CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,24,37,Poor,Park,Shoal Beach at Town Lake Metro Park,3112520.949210000224411,10069249.077299999073148
21122,2804,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,22,35,Good,Park,Shoal Beach at Town Lake Metro Park,3112690.850109999999404,10069166.040999999269843
21123,2805,301 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,29,28,Fair,Park,Margaret Hoffman Oak Park,3112899.447139999829233,10069261.625800000503659
21124,2806,301 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,28,31,Fair,Park,Margaret Hoffman Oak Park,3112885.24637999990955,10069266.553600000217557
21128,2807,707 W CESAR CHAVEZ ST,Quercus virginiana,Southern Live Oak,24,25,Poor,Park,Shoal Beach at Town Lake Metro Park,3110301.033700000029057,10070021.089800000190735
21129,2808,707 W CESAR CHAVEZ ST,Taxodium distichum,Bald Cypress,20,37,Good,Park,Shoal Beach at Town Lake Metro Park,3110163.448020000010729,10069990.070199999958277
21486,2809,1000 BRAZOS ST,Quercus virginiana,Southern Live Oak,21,25,Fair,ROW,,3115153.540399999823421,10072135.020600000396371
21493,2810,100 E 6TH ST,Ulmus crassifolia,Cedar Elm,5,16,Fair,ROW,,3114602.759020000230521,10070689.015300000086427
21496,2811,200 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,6,Good,ROW,,3114437.572009999770671,10069537.572399999946356
21497,2812,100 E CESAR CHAVEZ ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113880.108229999896139,10068985.50789999961853
21498,2813,100 E CESAR CHAVEZ ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),15,25,Fair,ROW,,3114117.877770000137389,10068911.822000000625849
21499,2814,100 E CESAR CHAVEZ ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),13,25,Fair,ROW,,3114132.998480000067502,10068906.983500000089407
21500,2815,100 E CESAR CHAVEZ ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),15,25,Fair,ROW,,3114146.607050000224262,10068903.051999999210238
21501,2816,2 BRAZOS ST,Stump,Stump,8,0,Stump,ROW,,3114140.951869999989867,10068757.464400000870228
21502,2817,100 RED RIVER ST,Ailanthus altissima,Tree of Heaven,15,25,Poor,ROW,,3115622.189400000032037,10068690.645300000905991
21503,2818,846 W 6TH ST,Quercus virginiana,Southern Live Oak,16,35,Good,ROW,,3111167.042140000034124,10071812.654200000688434
21504,2819,846 W 6TH ST,Quercus virginiana,Southern Live Oak,15,32,Good,ROW,,3111199.201520000118762,10071798.597400000318885
21505,2820,900 W 6TH ST,Quercus virginiana,Southern Live Oak,10,25,Good,ROW,,3110977.829590000212193,10071882.240000000223517
21506,2821,900 W 6TH ST,Quercus virginiana,Southern Live Oak,14,35,Good,ROW,,3110953.622620000038296,10071892.235400000587106
21507,2822,900 W 6TH ST,Quercus virginiana,Southern Live Oak,11,27,Good,ROW,,3110933.012420000042766,10071902.218299999833107
21508,2823,900 W 6TH ST,Quercus virginiana,Southern Live Oak,11,27,Fair,ROW,,3110912.436350000090897,10071910.092000000178814
21509,2824,900 W 6TH ST,Quercus virginiana,Southern Live Oak,13,32,Good,ROW,,3110886.875700000207871,10071919.585999999195337
21510,2825,900 W 6TH ST,Quercus virginiana,Southern Live Oak,15,35,Good,ROW,,3110864.10442000022158,10071929.720499999821186
21511,2826,900 W 6TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110834.472589999902993,10071941.272700000554323
21512,2827,900 W 6TH ST,Ulmus crassifolia,Cedar Elm,7,20,Fair,ROW,,3110835.322660000063479,10071867.589400000870228
21513,2828,900 W 6TH ST,Ulmus crassifolia,Cedar Elm,9,22,Fair,ROW,,3110870.834729999769479,10071853.144899999722838
21514,2829,900 W 6TH ST,Ulmus crassifolia,Cedar Elm,8,23,Good,ROW,,3110904.804150000214577,10071838.383799999952316
21515,2830,900 W 6TH ST,Ulmus crassifolia,Cedar Elm,9,23,Fair,ROW,,3110940.054399999789894,10071824.674499999731779
21516,2831,900 W 6TH ST,Ulmus crassifolia,Cedar Elm,7,22,Good,ROW,,3110974.964439999777824,10071809.53969999961555
21517,2832,900 W 6TH ST,Ulmus crassifolia,Cedar Elm,8,26,Good,ROW,,3111008.970600000116974,10071794.343800000846386
21518,2833,900 W 6TH ST,Ulmus crassifolia,Cedar Elm,7,23,Fair,ROW,,3111055.282190000172704,10071777.165100000798702
21519,2834,846 W 6TH ST,Ulmus crassifolia,Cedar Elm,7,25,Excellent,ROW,,3111106.906429999973625,10071755.74379999935627
21520,2835,846 W 6TH ST,Ulmus crassifolia,Cedar Elm,7,25,Good,ROW,,3111144.375519999768585,10071739.294399999082088
21521,2836,800 W 6TH ST,Ulmus americana,American Elm,9,22,Fair,ROW,,3111557.521999999880791,10071559.506699999794364
21522,2837,800 W 6TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3111648.493929999880493,10071525.480900000780821
21523,2838,914 W 9 ST,Carya illinoinensis,Pecan,28,65,Good,Park,Shoal Creek Greenbelt,3111611.87588999979198,10071479.246999999508262
21524,2839,500 W 6TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112693.389810000080615,10071200.11769999936223
21525,2840,500 W 6TH ST,Pinus pinea,Italian Stone Pine,16,30,Fair,ROW,,3112739.384790000040084,10071188.860500000417233
21526,2841,500 W 6TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112770.994969999883324,10071178.993699999526143
21527,2842,500 W 6TH ST,Pinus pinea,Italian Stone Pine,22,40,Fair,ROW,,3112793.546099999919534,10071173.076999999582767
21528,2843,500 SAN ANTONIO ST,Podocarpus macrophyllus,Yew Pine,6,9,Fair,ROW,,3112793.208829999901354,10071053.930299999192357
21529,2844,500 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112802.643530000001192,10071086.881300000473857
21530,2845,500 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112811.34429999999702,10071118.784199999645352
21531,2846,500 SAN ANTONIO ST,Quercus shumardii,Shumard Oak,10,25,Fair,ROW,,3112869.348770000040531,10071067.159900000318885
21532,2847,500 SAN ANTONIO ST,Quercus shumardii,Shumard Oak,11,25,Good,ROW,,3112878.049540000036359,10071097.322300000116229
21533,2848,400 W 6TH ST,Quercus shumardii,Shumard Oak,10,22,Good,ROW,,3112986.406940000131726,10071112.255000000819564
21534,2849,400 W 6TH ST,Quercus shumardii,Shumard Oak,12,26,Good,ROW,,3113044.740149999968708,10071094.425300000235438
21535,2850,400 W 6TH ST,Quercus virginiana,Southern Live Oak,10,17,Fair,ROW,,3113109.834509999956936,10071147.67259999923408
21536,2851,400 W 6TH ST,Quercus virginiana,Southern Live Oak,10,23,Good,ROW,,3113140.447970000095665,10071138.707699999213219
21537,2852,400 W 6TH ST,Quercus virginiana,Southern Live Oak,10,22,Good,ROW,,3113074.669230000115931,10071157.91330000013113
21538,2853,400 W 6TH ST,Quercus virginiana,Southern Live Oak,9,25,Poor,ROW,,3113045.794290000107139,10071167.2027000002563
21539,2854,400 W 6TH ST,Quercus virginiana,Southern Live Oak,10,17,Fair,ROW,,3113015.89375999988988,10071176.80599999986589
21540,2855,400 W 6TH ST,Quercus virginiana,Southern Live Oak,10,20,Fair,ROW,,3112985.176630000118166,10071186.481200000271201
21541,2856,400 W 6TH ST,Quercus virginiana,Southern Live Oak,9,17,Good,ROW,,3112953.212119999807328,10071194.192099999636412
21542,2857,400 W 6TH ST,Quercus virginiana,Southern Live Oak,10,20,Good,ROW,,3112922.531740000005811,10071203.128200000151992
21543,2858,500 W 6TH ST,Pyrus calleryana 'Bradford',Bradford Pear,7,15,Fair,ROW,,3112830.239599999971688,10071227.31900000013411
21544,2859,500 W 6TH ST,Pyrus calleryana 'Bradford',Bradford Pear,6,16,Poor,ROW,,3112798.265910000074655,10071234.979100000113249
21545,2860,500 W 6TH ST,Pyrus calleryana 'Bradford',Bradford Pear,6,17,Fair,ROW,,3112806.845290000084788,10071233.474199999123812
21546,2861,500 W 6TH ST,Pyrus calleryana 'Bradford',Bradford Pear,6,16,Poor,ROW,,3112821.668420000001788,10071229.028400000184774
21547,2862,500 W 6TH ST,Ficus carica,Edible Fig,10,12,Good,ROW,,3112692.39867000002414,10071273.316700000315905
21548,2863,600 W 6TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112296.413569999858737,10071386.136600000783801
21549,2864,700 W 6TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112089.425460000056773,10071447.879000000655651
21550,2865,600 N LAMAR BLVD,Quercus virginiana,Southern Live Oak,13,30,Good,ROW,,3110812.957539999857545,10071989.182700000703335
21551,2866,600 N LAMAR BLVD,Quercus virginiana,Southern Live Oak,10,28,Good,ROW,,3110819.406680000014603,10072009.099300000816584
21552,2867,600 N LAMAR BLVD,Quercus virginiana,Southern Live Oak,15,35,Fair,ROW,,3110826.295119999907911,10072028.199999999254942
21553,2868,600 N LAMAR BLVD,Quercus virginiana,Southern Live Oak,14,35,Fair,ROW,,3110833.788209999911487,10072045.849899999797344
21554,2869,600 N LAMAR BLVD,Quercus virginiana,Southern Live Oak,8,28,Good,ROW,,3110843.882350000087172,10072065.653999999165535
